date,shift,team_leader,group,part_number,PO_number,qty_launched,shift_norm,PO_status,tube_fitting,QC_isual,QC_imension,QC_softness,QC_overlap,QC_rubber,OK_qty,scrap_softness,scrap_overlap,scrap_welding,scrap_deformation,scrap_holes,scrap_rubber,scrap_tube,total_scrap,scrap%,Break
2025-01-30,Morning,John,3,100005051.00.04,4000038,670,720,open,na,ok,ok,nok,nok,ok,667,1,1,1,0,0,0,0,3,"0,45",10:00-10:30
2025-01-30,Afternoon,Alex,3,100005049.00.03,4000038,530,720,CLOSED,na,ok,ok,nok,ok,ok,528,1,0,0,0,1,0,0,2,"0,38",18:00-18:30
2025-01-30,Afternoon,Alex,3,100005051.00.04,4000038,530,720,CLOSED,na,ok,ok,nok,nok,ok,525,3,1,0,1,0,0,0,5,"0,94",18:00-18:30
2025-01-30,Afternoon,Alex,3,100005049.00.03,4000039,214,720,open,na,ok,ok,nok,nok,ok,212,1,1,0,0,0,0,0,2,"0,93",18:00-18:30
2025-01-30,Afternoon,Alex,3,100005051.00.04,4000039,214,720,open,na,ok,ok,nok,ok,ok,210,3,0,0,0,1,0,0,4,"1,87",18:00-18:30
2025-01-31,Morning,John,1,100005078.00.06,4000035,547,720,CLOSED,ok,ok,ok,nok,nok,ok,543,2,1,1,0,0,0,0,4,"0,73",10:00-10:30
2025-01-31,Morning,John,1,100005081.00.05,4000035,547,720,CLOSED,na,ok,ok,nok,ok,ok,546,1,0,0,0,0,0,0,1,"0,18",10:00-10:30
2025-01-31,Morning,John,1,100005058.00.05,4000035,547,720,CLOSED,na,ok,ok,nok,nok,ok,544,1,1,0,0,1,0,0,3,"0,55",10:00-10:30
2025-01-31,Morning,John,1,100005078.00.06,4000040,193,720,open,ok,ok,ok,nok,ok,ok,192,1,0,0,0,0,0,0,1,"0,52",10:00-10:30
2025-01-31,Morning,John,1,100005081.00.05,4000040,193,720,open,na,ok,ok,nok,nok,ok,189,2,1,0,0,1,0,0,4,"2,07",10:00-10:30
2025-01-31,Morning,John,1,100005058.00.05,4000040,193,720,open,na,ok,ok,nok,ok,ok,192,1,0,0,0,0,0,0,1,"0,52",10:00-10:30
2025-01-31,Afternoon,Alex,1,100005078.00.06,4000040,731,750,open,ok,ok,ok,nok,nok,ok,723,4,2,2,0,0,0,0,8,"1,09",18:00-18:30
2025-01-31,Afternoon,Alex,1,100005081.00.05,4000040,731,750,open,na,ok,ok,nok,nok,ok,724,4,2,0,1,0,0,0,7,"0,96",18:00-18:30
2025-01-31,Afternoon,Alex,1,100005058.00.05,4000040,731,750,open,na,ok,ok,nok,nok,ok,726,3,1,0,0,1,0,0,5,"0,68",18:00-18:30
2025-02-03,Morning,John,1,100005078.00.06,4000040,276,720,CLOSED,ok,ok,ok,nok,nok,ok,274,1,1,0,0,0,0,0,2,"0,72",10:00-10:30
2025-02-03,Morning,John,1,100005081.00.05,4000040,276,720,CLOSED,na,ok,ok,nok,nok,ok,271,3,1,0,0,1,0,0,5,"1,81",10:00-10:30
2025-02-03,Morning,John,1,100005058.00.05,4000040,276,720,CLOSED,na,ok,ok,nok,ok,ok,273,2,0,0,0,1,0,0,3,"1,09",10:00-10:30
2025-02-03,Morning,John,1,100005078.00.06,4000043,473,720,open,ok,ok,ok,nok,nok,ok,471,1,1,0,0,0,0,0,2,"0,42",10:00-10:30
2025-02-03,Morning,John,1,100005081.00.05,4000043,473,720,open,na,ok,ok,nok,nok,ok,468,3,1,0,0,1,0,0,5,"1,06",10:00-10:30
2025-02-03,Morning,John,1,100005058.00.05,4000043,473,720,open,na,ok,ok,nok,ok,ok,469,3,0,0,0,1,0,0,4,"0,85",10:00-10:30
2025-02-03,Afternoon,Alex,1,100005078.00.06,4000043,727,720,CLOSED,ok,ok,ok,nok,nok,ok,719,4,2,0,2,0,0,0,8,"1,1",18:00-18:30
2025-02-03,Afternoon,Alex,1,100005081.00.05,4000043,727,720,CLOSED,na,ok,ok,nok,nok,ok,720,4,1,2,0,0,0,0,7,"0,96",18:00-18:30
2025-02-03,Afternoon,Alex,1,100005058.00.05,4000043,727,720,CLOSED,na,ok,ok,nok,nok,ok,720,3,1,0,3,0,0,0,7,"0,96",18:00-18:30
2025-02-03,Afternoon,Alex,1,100005078.00.06,4000044,16,720,open,ok,ok,ok,ok,ok,ok,16,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-02-03,Afternoon,Alex,1,100005081.00.05,4000044,16,720,open,na,ok,ok,ok,ok,ok,16,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-02-03,Afternoon,Alex,1,100005058.00.05,4000044,16,720,open,na,ok,ok,nok,ok,ok,15,1,0,0,0,0,0,0,1,"6,25",18:00-18:30
2025-02-04,Morning,John,2,100005035.00.03,4000041,740,750,open,na,ok,ok,nok,nok,ok,734,4,1,0,1,0,0,0,6,"0,81",10:00-10:30
2025-02-04,Morning,John,2,100005039.00.04,4000041,740,750,open,na,ok,ok,nok,nok,ok,730,5,3,2,0,0,0,0,10,"1,35",10:00-10:30
2025-02-04,Afternoon,Alex,2,100005035.00.03,4000041,145,720,CLOSED,na,ok,ok,nok,ok,ok,144,1,0,0,0,0,0,0,1,"0,69",18:00-18:30
2025-02-04,Afternoon,Alex,2,100005039.00.04,4000041,145,720,CLOSED,na,ok,ok,nok,nok,ok,141,2,1,0,1,0,0,0,4,"2,76",18:00-18:30
2025-02-04,Afternoon,Alex,2,100005035.00.03,4000045,605,720,open,na,ok,ok,nok,nok,ok,597,4,2,0,0,2,0,0,8,"1,32",18:00-18:30
2025-02-04,Afternoon,Alex,2,100005039.00.04,4000045,605,720,open,na,ok,ok,nok,nok,ok,596,6,2,0,1,0,0,0,9,"1,49",18:00-18:30
2025-02-05,Morning,Alex,3,100005049.00.03,4000042,714,720,CLOSED,na,ok,ok,nok,nok,ok,707,4,1,2,0,0,0,0,7,"0,98",10:00-10:30
2025-02-05,Morning,Alex,3,100005051.00.04,4000042,714,720,CLOSED,na,ok,ok,nok,nok,ok,704,5,3,0,0,2,0,0,10,"1,4",10:00-10:30
2025-02-05,Morning,Alex,3,100005049.00.03,4000046,43,720,open,na,ok,ok,ok,ok,ok,43,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-05,Morning,Alex,3,100005051.00.04,4000046,43,720,open,na,ok,ok,ok,ok,ok,43,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-05,Afternoon,John,3,100005049.00.03,4000046,708,750,open,na,ok,ok,nok,nok,ok,699,5,2,0,2,0,0,0,9,"1,27",18:00-18:30
2025-02-05,Afternoon,John,3,100005051.00.04,4000046,708,750,open,na,ok,ok,nok,ok,ok,706,1,0,0,1,0,0,0,2,"0,28",18:00-18:30
2025-02-06,Morning,Alex,1,100005078.00.06,4000044,762,750,open,ok,ok,ok,nok,nok,ok,753,4,2,3,0,0,0,0,9,"1,18",10:00-10:30
2025-02-06,Morning,Alex,1,100005081.00.05,4000044,762,750,open,na,ok,ok,nok,nok,ok,754,5,1,0,0,2,0,0,8,"1,05",10:00-10:30
2025-02-06,Morning,Alex,1,100005058.00.05,4000044,762,750,open,na,ok,ok,nok,nok,ok,751,6,3,0,0,2,0,0,11,"1,44",10:00-10:30
2025-02-06,Afternoon,John,1,100005078.00.06,4000044,422,720,CLOSED,ok,ok,ok,nok,nok,ok,417,3,1,0,0,1,0,0,5,"1,18",18:00-18:30
2025-02-06,Afternoon,John,1,100005081.00.05,4000044,422,720,CLOSED,na,ok,ok,nok,nok,ok,416,3,2,0,0,1,0,0,6,"1,42",18:00-18:30
2025-02-06,Afternoon,John,1,100005058.00.05,4000044,422,720,CLOSED,na,ok,ok,nok,nok,ok,414,5,2,0,1,0,0,0,8,"1,9",18:00-18:30
2025-02-06,Afternoon,John,1,100005078.00.06,4000047,314,720,open,ok,ok,ok,nok,ok,ok,310,3,0,0,0,1,0,0,4,"1,27",18:00-18:30
2025-02-06,Afternoon,John,1,100005081.00.05,4000047,314,720,open,na,ok,ok,nok,ok,ok,312,1,0,1,0,0,0,0,2,"0,64",18:00-18:30
2025-02-06,Afternoon,John,1,100005058.00.05,4000047,314,720,open,na,ok,ok,nok,nok,ok,308,3,2,1,0,0,0,0,6,"1,91",18:00-18:30
2025-02-07,Morning,Alex,2,100005035.00.03,4000045,595,720,CLOSED,na,ok,ok,nok,nok,ok,587,5,1,0,2,0,0,0,8,"1,34",10:00-10:30
2025-02-07,Morning,Alex,2,100005039.00.04,4000045,595,720,CLOSED,na,ok,ok,nok,nok,ok,588,4,1,2,0,0,0,0,7,"1,18",10:00-10:30
2025-02-07,Morning,Alex,2,100005035.00.03,4000048,156,720,open,na,ok,ok,nok,nok,ok,154,1,1,0,0,0,0,0,2,"1,28",10:00-10:30
2025-02-07,Morning,Alex,2,100005039.00.04,4000048,156,720,open,na,ok,ok,ok,nok,ok,155,0,1,0,0,0,0,0,1,"0,64",10:00-10:30
2025-02-07,Afternoon,John,2,100005035.00.03,4000048,740,750,open,na,ok,ok,nok,nok,ok,732,5,2,0,0,1,0,0,8,"1,08",18:00-18:30
2025-02-07,Afternoon,John,2,100005039.00.04,4000048,740,750,open,na,ok,ok,nok,nok,ok,738,1,1,0,0,0,0,0,2,"0,27",18:00-18:30
2025-02-10,Morning,Alex,2,100005035.00.03,4000048,304,720,CLOSED,na,ok,ok,nok,nok,ok,301,2,1,0,0,0,0,0,3,"0,99",10:00-10:30
2025-02-10,Morning,Alex,2,100005039.00.04,4000048,304,720,CLOSED,na,ok,ok,nok,nok,ok,300,2,1,1,0,0,0,0,4,"1,32",10:00-10:30
2025-02-10,Morning,Alex,2,100005035.00.03,4000051,445,720,open,na,ok,ok,nok,nok,ok,441,2,1,0,1,0,0,0,4,"0,9",10:00-10:30
2025-02-10,Morning,Alex,2,100005039.00.04,4000051,445,720,open,na,ok,ok,nok,nok,ok,439,3,2,0,0,1,0,0,6,"1,35",10:00-10:30
2025-02-10,Afternoon,John,2,100005035.00.03,4000051,751,750,open,na,ok,ok,nok,nok,ok,737,8,2,0,0,4,0,0,14,"1,86",18:00-18:30
2025-02-10,Afternoon,John,2,100005039.00.04,4000051,751,750,open,na,ok,ok,nok,nok,ok,741,5,3,0,2,0,0,0,10,"1,33",18:00-18:30
2025-02-11,Morning,Alex,3,100005049.00.03,4000049,241,720,CLOSED,na,ok,ok,nok,ok,ok,240,1,0,0,0,0,0,0,1,"0,41",10:00-10:30
2025-02-11,Morning,Alex,3,100005051.00.04,4000049,241,720,CLOSED,na,ok,ok,nok,nok,ok,235,3,2,0,0,1,0,0,6,"2,49",10:00-10:30
2025-02-11,Morning,Alex,3,100005049.00.03,4000052,513,720,open,na,ok,ok,nok,ok,ok,511,1,0,0,0,1,0,0,2,"0,39",10:00-10:30
2025-02-11,Morning,Alex,3,100005051.00.04,4000052,513,720,open,na,ok,ok,nok,nok,ok,508,3,1,1,0,0,0,0,5,"0,97",10:00-10:30
2025-02-11,Afternoon,John,3,100005049.00.03,4000052,687,720,CLOSED,na,ok,ok,nok,nok,ok,683,2,1,0,0,1,0,0,4,"0,58",18:00-18:30
2025-02-11,Afternoon,John,3,100005051.00.04,4000052,687,720,CLOSED,na,ok,ok,nok,nok,ok,675,7,3,0,2,0,0,0,12,"1,75",18:00-18:30
2025-02-11,Afternoon,John,3,100005049.00.03,4000053,71,720,open,na,ok,ok,ok,ok,ok,71,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-02-11,Afternoon,John,3,100005051.00.04,4000053,71,720,open,na,ok,ok,nok,ok,ok,70,1,0,0,0,0,0,0,1,"1,41",18:00-18:30
2025-02-12,Morning,John,1,100005078.00.06,4000050,577,720,CLOSED,ok,ok,ok,nok,nok,ok,572,3,1,0,0,1,0,0,5,"0,87",10:00-10:30
2025-02-12,Morning,John,1,100005081.00.05,4000050,577,720,CLOSED,na,ok,ok,nok,nok,ok,569,4,2,0,2,0,0,0,8,"1,39",10:00-10:30
2025-02-12,Morning,John,1,100005058.00.05,4000050,577,720,CLOSED,na,ok,ok,nok,nok,ok,570,4,2,0,0,1,0,0,7,"1,21",10:00-10:30
2025-02-12,Morning,John,1,100005078.00.06,4000054,154,720,open,ok,ok,ok,nok,ok,ok,152,1,0,0,1,0,0,0,2,"1,3",10:00-10:30
2025-02-12,Morning,John,1,100005081.00.05,4000054,154,720,open,na,ok,ok,nok,nok,ok,150,2,1,0,1,0,0,0,4,"2,6",10:00-10:30
2025-02-12,Morning,John,1,100005058.00.05,4000054,154,720,open,na,ok,ok,nok,ok,ok,151,2,0,0,1,0,0,0,3,"1,95",10:00-10:30
2025-02-12,Afternoon,Alex,1,100005078.00.06,4000054,734,750,open,ok,ok,ok,nok,nok,ok,727,4,1,2,0,0,0,0,7,"0,95",18:00-18:30
2025-02-12,Afternoon,Alex,1,100005081.00.05,4000054,734,750,open,na,ok,ok,nok,nok,ok,724,6,2,0,2,0,0,0,10,"1,36",18:00-18:30
2025-02-12,Afternoon,Alex,1,100005058.00.05,4000054,734,750,open,na,ok,ok,nok,nok,ok,723,6,2,3,0,0,0,0,11,"1,5",18:00-18:30
2025-02-13,Morning,John,2,100005035.00.03,4000051,4,720,CLOSED,na,ok,ok,ok,ok,ok,4,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-13,Morning,John,2,100005039.00.04,4000051,4,720,CLOSED,na,ok,ok,ok,ok,ok,4,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-13,Morning,John,2,100005035.00.03,4000056,743,720,open,na,ok,ok,nok,nok,ok,740,1,1,0,1,0,0,0,3,"0,4",10:00-10:30
2025-02-13,Morning,John,2,100005039.00.04,4000056,743,720,open,na,ok,ok,nok,nok,ok,733,6,2,0,2,0,0,0,10,"1,35",10:00-10:30
2025-02-13,Afternoon,Alex,2,100005035.00.03,4000056,457,720,CLOSED,na,ok,ok,nok,nok,ok,453,2,1,0,1,0,0,0,4,"0,88",18:00-18:30
2025-02-13,Afternoon,Alex,2,100005039.00.04,4000056,457,720,CLOSED,na,ok,ok,nok,ok,ok,456,1,0,0,0,0,0,0,1,"0,22",18:00-18:30
2025-02-13,Afternoon,Alex,2,100005035.00.03,4000057,278,720,open,na,ok,ok,nok,nok,ok,275,2,1,0,0,0,0,0,3,"1,08",18:00-18:30
2025-02-13,Afternoon,Alex,2,100005039.00.04,4000057,278,720,open,na,ok,ok,nok,ok,ok,276,1,0,0,1,0,0,0,2,"0,72",18:00-18:30
2025-02-14,Morning,John,3,100005049.00.03,4000053,711,750,open,na,ok,ok,nok,nok,ok,706,3,1,1,0,0,0,0,5,"0,7",10:00-10:30
2025-02-14,Morning,John,3,100005051.00.04,4000053,711,750,open,na,ok,ok,nok,nok,ok,704,3,2,0,2,0,0,0,7,"0,98",10:00-10:30
2025-02-14,Afternoon,Alex,3,100005049.00.03,4000053,418,720,CLOSED,na,ok,ok,nok,nok,ok,413,2,2,0,1,0,0,0,5,"1,2",18:00-18:30
2025-02-14,Afternoon,Alex,3,100005051.00.04,4000053,418,720,CLOSED,na,ok,ok,nok,nok,ok,413,3,1,1,0,0,0,0,5,"1,2",18:00-18:30
2025-02-14,Afternoon,Alex,3,100005049.00.03,4000058,318,720,open,na,ok,ok,nok,ok,ok,316,1,0,0,0,1,0,0,2,"0,63",18:00-18:30
2025-02-14,Afternoon,Alex,3,100005051.00.04,4000058,318,720,open,na,ok,ok,ok,nok,ok,317,0,1,0,0,0,0,0,1,"0,31",18:00-18:30
2025-02-17,Morning,John,3,100005049.00.03,4000058,700,750,open,na,ok,ok,nok,nok,ok,693,4,1,2,0,0,0,0,7,1,10:00-10:30
2025-02-17,Morning,John,3,100005051.00.04,4000058,700,750,open,na,ok,ok,nok,ok,ok,699,1,0,0,0,0,0,0,1,"0,14",10:00-10:30
2025-02-17,Afternoon,Alex,3,100005049.00.03,4000058,182,720,CLOSED,na,ok,ok,nok,ok,ok,180,1,0,0,1,0,0,0,2,"1,1",18:00-18:30
2025-02-17,Afternoon,Alex,3,100005051.00.04,4000058,182,720,CLOSED,na,ok,ok,nok,nok,ok,177,3,1,0,0,1,0,0,5,"2,75",18:00-18:30
2025-02-17,Afternoon,Alex,3,100005049.00.03,4000063,522,720,open,na,ok,ok,ok,ok,ok,521,0,0,0,0,1,0,0,1,"0,19",18:00-18:30
2025-02-17,Afternoon,Alex,3,100005051.00.04,4000063,522,720,open,na,ok,ok,nok,nok,ok,519,2,1,0,0,0,0,0,3,"0,57",18:00-18:30
2025-02-18,Morning,John,1,100005078.00.06,4000060,744,750,open,ok,ok,ok,nok,nok,ok,737,4,2,1,0,0,0,0,7,"0,94",10:00-10:30
2025-02-18,Morning,John,1,100005081.00.05,4000060,744,750,open,na,ok,ok,nok,ok,ok,742,1,0,0,0,1,0,0,2,"0,27",10:00-10:30
2025-02-18,Morning,John,1,100005058.00.05,4000060,744,750,open,na,ok,ok,nok,nok,ok,739,2,2,1,0,0,0,0,5,"0,67",10:00-10:30
2025-02-18,Afternoon,Alex,1,100005078.00.06,4000060,450,720,CLOSED,ok,ok,ok,nok,nok,ok,445,2,1,0,0,2,0,0,5,"1,11",18:00-18:30
2025-02-18,Afternoon,Alex,1,100005081.00.05,4000060,450,720,CLOSED,na,ok,ok,nok,nok,ok,443,4,1,0,0,2,0,0,7,"1,56",18:00-18:30
2025-02-18,Afternoon,Alex,1,100005058.00.05,4000060,450,720,CLOSED,na,ok,ok,nok,nok,ok,446,2,1,0,1,0,0,0,4,"0,89",18:00-18:30
2025-02-18,Afternoon,Alex,1,100005078.00.06,4000064,310,720,open,ok,ok,ok,nok,nok,ok,303,3,2,2,0,0,0,0,7,"2,26",18:00-18:30
2025-02-18,Afternoon,Alex,1,100005081.00.05,4000064,310,720,open,na,ok,ok,nok,nok,ok,306,2,1,0,0,1,0,0,4,"1,29",18:00-18:30
2025-02-18,Afternoon,Alex,1,100005058.00.05,4000064,310,720,open,na,ok,ok,nok,nok,ok,307,2,1,0,0,0,0,0,3,"0,97",18:00-18:30
2025-02-19,Morning,Alex,2,100005035.00.03,4000061,692,720,CLOSED,na,ok,ok,nok,nok,ok,682,5,2,0,0,3,0,0,10,"1,45",10:00-10:30
2025-02-19,Morning,Alex,2,100005039.00.04,4000061,692,720,CLOSED,na,ok,ok,nok,nok,ok,684,4,2,0,2,0,0,0,8,"1,16",10:00-10:30
2025-02-19,Morning,Alex,2,100005035.00.03,4000065,38,720,open,na,ok,ok,ok,ok,ok,38,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-19,Morning,Alex,2,100005039.00.04,4000065,38,720,open,na,ok,ok,ok,ok,ok,38,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-19,Afternoon,John,2,100005035.00.03,4000065,715,750,open,na,ok,ok,nok,nok,ok,709,4,1,0,0,1,0,0,6,"0,84",18:00-18:30
2025-02-19,Afternoon,John,2,100005039.00.04,4000065,715,750,open,na,ok,ok,nok,nok,ok,713,1,1,0,0,0,0,0,2,"0,28",18:00-18:30
2025-02-20,Morning,Alex,3,100005049.00.03,4000063,678,720,CLOSED,na,ok,ok,nok,nok,ok,671,4,2,0,0,1,0,0,7,"1,03",10:00-10:30
2025-02-20,Morning,Alex,3,100005051.00.04,4000063,678,720,CLOSED,na,ok,ok,nok,nok,ok,668,5,3,0,2,0,0,0,10,"1,47",10:00-10:30
2025-02-20,Morning,Alex,3,100005049.00.03,4000066,58,720,open,na,ok,ok,ok,ok,ok,58,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-20,Morning,Alex,3,100005051.00.04,4000066,58,720,open,na,ok,ok,ok,ok,ok,57,0,0,0,1,0,0,0,1,"1,72",10:00-10:30
2025-02-20,Afternoon,John,3,100005049.00.03,4000066,722,750,open,na,ok,ok,nok,nok,ok,715,3,2,2,0,0,0,0,7,"0,97",18:00-18:30
2025-02-20,Afternoon,John,3,100005051.00.04,4000066,722,750,open,na,ok,ok,nok,nok,ok,716,3,1,0,2,0,0,0,6,"0,83",18:00-18:30
2025-02-21,Morning,Alex,1,100005078.00.06,4000064,751,750,open,ok,ok,ok,nok,nok,ok,741,5,3,0,0,2,0,0,10,"1,33",10:00-10:30
2025-02-21,Morning,Alex,1,100005081.00.05,4000064,751,750,open,na,ok,ok,nok,nok,ok,742,5,2,2,0,0,0,0,9,"1,2",10:00-10:30
2025-02-21,Morning,Alex,1,100005058.00.05,4000064,751,750,open,na,ok,ok,nok,nok,ok,742,5,2,0,2,0,0,0,9,"1,2",10:00-10:30
2025-02-21,Afternoon,John,1,100005078.00.06,4000064,139,720,CLOSED,ok,ok,ok,ok,ok,ok,139,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-02-21,Afternoon,John,1,100005081.00.05,4000064,139,720,CLOSED,na,ok,ok,nok,nok,ok,137,1,1,0,0,0,0,0,2,"1,44",18:00-18:30
2025-02-21,Afternoon,John,1,100005058.00.05,4000064,139,720,CLOSED,na,ok,ok,nok,ok,ok,137,1,0,0,0,1,0,0,2,"1,44",18:00-18:30
2025-02-21,Afternoon,John,1,100005078.00.06,4000067,628,720,open,ok,ok,ok,nok,nok,ok,619,5,2,2,0,0,0,0,9,"1,43",18:00-18:30
2025-02-21,Afternoon,John,1,100005081.00.05,4000067,628,720,open,na,ok,ok,nok,nok,ok,618,6,2,0,0,2,0,0,10,"1,59",18:00-18:30
2025-02-21,Afternoon,John,1,100005058.00.05,4000067,628,720,open,na,ok,ok,nok,nok,ok,620,5,1,0,0,2,0,0,8,"1,27",18:00-18:30
2025-02-24,Morning,Alex,1,100005078.00.06,4000067,572,720,CLOSED,ok,ok,ok,nok,nok,ok,567,3,1,1,0,0,0,0,5,"0,87",10:00-10:30
2025-02-24,Morning,Alex,1,100005081.00.05,4000067,572,720,CLOSED,na,ok,ok,nok,nok,ok,565,4,2,1,0,0,0,0,7,"1,22",10:00-10:30
2025-02-24,Morning,Alex,1,100005058.00.05,4000067,572,720,CLOSED,na,ok,ok,nok,nok,ok,563,5,2,0,2,0,0,0,9,"1,57",10:00-10:30
2025-02-24,Morning,Alex,1,100005078.00.06,4000070,160,720,open,ok,ok,ok,ok,ok,ok,160,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-24,Morning,Alex,1,100005081.00.05,4000070,160,720,open,na,ok,ok,ok,nok,ok,159,0,1,0,0,0,0,0,1,"0,62",10:00-10:30
2025-02-24,Morning,Alex,1,100005058.00.05,4000070,160,720,open,na,ok,ok,nok,nok,ok,155,2,1,0,0,2,0,0,5,"3,12",10:00-10:30
2025-02-24,Afternoon,John,1,100005078.00.06,4000070,730,750,open,ok,ok,ok,nok,nok,ok,718,6,4,0,2,0,0,0,12,"1,64",18:00-18:30
2025-02-24,Afternoon,John,1,100005081.00.05,4000070,730,750,open,na,ok,ok,nok,nok,ok,722,4,2,0,0,2,0,0,8,"1,1",18:00-18:30
2025-02-24,Afternoon,John,1,100005058.00.05,4000070,730,750,open,na,ok,ok,nok,nok,ok,724,3,1,0,2,0,0,0,6,"0,82",18:00-18:30
2025-02-25,Morning,Alex,2,100005035.00.03,4000068,178,720,CLOSED,na,ok,ok,nok,ok,ok,177,1,0,0,0,0,0,0,1,"0,56",10:00-10:30
2025-02-25,Morning,Alex,2,100005039.00.04,4000068,178,720,CLOSED,na,ok,ok,nok,nok,ok,175,1,1,0,1,0,0,0,3,"1,69",10:00-10:30
2025-02-25,Morning,Alex,2,100005035.00.03,4000071,567,720,open,na,ok,ok,nok,ok,ok,565,1,0,1,0,0,0,0,2,"0,35",10:00-10:30
2025-02-25,Morning,Alex,2,100005039.00.04,4000071,567,720,open,na,ok,ok,nok,nok,ok,563,2,1,0,0,1,0,0,4,"0,71",10:00-10:30
2025-02-25,Afternoon,John,2,100005035.00.03,4000071,633,720,CLOSED,na,ok,ok,nok,nok,ok,626,3,2,0,0,2,0,0,7,"1,11",18:00-18:30
2025-02-25,Afternoon,John,2,100005039.00.04,4000071,633,720,CLOSED,na,ok,ok,nok,nok,ok,629,2,1,1,0,0,0,0,4,"0,63",18:00-18:30
2025-02-25,Afternoon,John,2,100005035.00.03,4000072,120,720,open,na,ok,ok,ok,ok,ok,120,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-02-25,Afternoon,John,2,100005039.00.04,4000072,120,720,open,na,ok,ok,nok,ok,ok,119,1,0,0,0,0,0,0,1,"0,83",18:00-18:30
2025-02-26,Morning,John,3,100005049.00.03,4000069,156,720,CLOSED,na,ok,ok,ok,ok,ok,156,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-02-26,Morning,John,3,100005051.00.04,4000069,156,720,CLOSED,na,ok,ok,nok,nok,ok,154,1,1,0,0,0,0,0,2,"1,28",10:00-10:30
2025-02-26,Morning,John,3,100005049.00.03,4000073,579,720,open,na,ok,ok,nok,nok,ok,574,3,1,1,0,0,0,0,5,"0,86",10:00-10:30
2025-02-26,Morning,John,3,100005051.00.04,4000073,579,720,open,na,ok,ok,nok,nok,ok,573,4,1,1,0,0,0,0,6,"1,04",10:00-10:30
2025-02-26,Afternoon,Alex,3,100005049.00.03,4000073,621,720,CLOSED,na,ok,ok,nok,ok,ok,620,1,0,0,0,0,0,0,1,"0,16",18:00-18:30
2025-02-26,Afternoon,Alex,3,100005051.00.04,4000073,621,720,CLOSED,na,ok,ok,nok,nok,ok,614,4,2,1,0,0,0,0,7,"1,13",18:00-18:30
2025-02-26,Afternoon,Alex,3,100005049.00.03,4000074,82,720,open,na,ok,ok,nok,ok,ok,81,1,0,0,0,0,0,0,1,"1,22",18:00-18:30
2025-02-26,Afternoon,Alex,3,100005051.00.04,4000074,82,720,open,na,ok,ok,nok,ok,ok,81,1,0,0,0,0,0,0,1,"1,22",18:00-18:30
2025-02-27,Morning,John,1,100005078.00.06,4000070,310,720,CLOSED,ok,ok,ok,nok,nok,ok,308,1,1,0,0,0,0,0,2,"0,65",10:00-10:30
2025-02-27,Morning,John,1,100005081.00.05,4000070,310,720,CLOSED,na,ok,ok,nok,ok,ok,307,2,0,1,0,0,0,0,3,"0,97",10:00-10:30
2025-02-27,Morning,John,1,100005058.00.05,4000070,310,720,CLOSED,na,ok,ok,nok,nok,ok,308,1,1,0,0,0,0,0,2,"0,65",10:00-10:30
2025-02-27,Morning,John,1,100005078.00.06,4000075,434,720,open,ok,ok,ok,nok,nok,ok,430,3,1,0,0,0,0,0,4,"0,92",10:00-10:30
2025-02-27,Morning,John,1,100005081.00.05,4000075,434,720,open,na,ok,ok,nok,nok,ok,432,1,1,0,0,0,0,0,2,"0,46",10:00-10:30
2025-02-27,Morning,John,1,100005058.00.05,4000075,434,720,open,na,ok,ok,nok,nok,ok,429,2,1,0,2,0,0,0,5,"1,15",10:00-10:30
2025-02-27,Afternoon,Alex,1,100005078.00.06,4000075,745,750,open,ok,ok,ok,nok,nok,ok,734,5,4,2,0,0,0,0,11,"1,48",18:00-18:30
2025-02-27,Afternoon,Alex,1,100005081.00.05,4000075,745,750,open,na,ok,ok,nok,nok,ok,741,2,1,0,1,0,0,0,4,"0,54",18:00-18:30
2025-02-27,Afternoon,Alex,1,100005058.00.05,4000075,745,750,open,na,ok,ok,nok,nok,ok,733,6,4,0,2,0,0,0,12,"1,61",18:00-18:30
2025-02-28,Morning,John,2,100005035.00.03,4000072,718,750,open,na,ok,ok,nok,nok,ok,707,7,2,0,0,2,0,0,11,"1,53",10:00-10:30
2025-02-28,Morning,John,2,100005039.00.04,4000072,718,750,open,na,ok,ok,nok,nok,ok,709,4,3,0,0,2,0,0,9,"1,25",10:00-10:30
2025-02-28,Afternoon,Alex,2,100005035.00.03,4000072,362,720,CLOSED,na,ok,ok,nok,ok,ok,359,2,0,1,0,0,0,0,3,"0,83",18:00-18:30
2025-02-28,Afternoon,Alex,2,100005039.00.04,4000072,362,720,CLOSED,na,ok,ok,nok,ok,ok,359,2,0,0,1,0,0,0,3,"0,83",18:00-18:30
